Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,4.20590995129174689027e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,4.2059099512928924054e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,4.20590995129408839057e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,4.20590995129536500281e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,4.20590995129680509017e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,4.20590995129875881539e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,4.93311798677680889377e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,4.93311798677729387491e+07 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,2.73945943831611647643e+09 with 64 bits of precision]
Real[8.80036755335050546734e-01 with 64 bits of precision,4.48401123333710238672e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,3.72510854640232707076e+10 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,2.69808114747877822275e+01 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,2.69923223581936518514e+01 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,2.70043331382137395541e+01 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,2.70171896708514214583e+01 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,2.70317555273851491786e+01 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,2.7051938735924286699e+01 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,1.14118948183322512308e+02 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,7.22617417271007633106e+02 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,8.09692007319229950624e+02 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,1.54590575904769766327e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,1.54590575904769766327e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,1.8406342620433926184e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,2.03421759022371112771e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,2.32894607591610003841e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,2.52252953631763036935e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,2.81725799348335295544e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,2.81725814638484868766e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,3.30557000225868655612e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,3.30557010704232837845e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,3.30557022491027036963e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,3.30557022491027036963e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,3.30557024061995244999e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,3.30557026054804900816e+04 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,1.31413651981010141753e+05 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,1.31413652116089026265e+05 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,1.31413652282534983144e+05 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,3.23246432148053331332e+05 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,3.00000000000000027929e-04 with 64 bits of precision,3.23246432324654513224e+05 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.99999999999999982479e-04 with 64 bits of precision,2.34776258553107881949e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.0000000000000004545e-04 with 64 bits of precision,2.34776258563122447686e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,2.34776258563122447686e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,2.34776258564126224815e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,2.34776258565130896704e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,2.34776258566139466552e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,2.34776258567146267728e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,2.34776258568153900887e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,2.34776258569165321046e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,2.34776258570089096634e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,2.34776258571223979902e+06 with 64 bits of precision]
Real[1.26558140723500384128e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,2.34776258573092792244e+06 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,3.01314309442637450424e+01 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,3.01529916568956436289e+01 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,5.75570362357363412495e+01 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,1.01661645267850632671e+02 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,1.01674288090714617636e+02 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,1.01688830721570723135e+02 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,1.01713616221899236576e+02 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,1.45853747713533378846e+02 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,3.90589529777983393632e+03 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,1.52858719959472383634e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,1.52858719959472383634e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,1.52858740754337070733e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,1.77578623530117254212e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,1.92498834734577705365e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,1.92498850785577388525e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,2.17218719815580129708e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,2.1721873090428046158e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,2.17218742971659437018e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,2.17218760685685094032e+04 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,9.02165872175199928108e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,9.02165872175199928108e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,9.02165872321776887873e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,9.02165872496068072223e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,9.02165872794458015449e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,9.99277872214248186197e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,9.99277872404968812873e+05 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,3.19593386952443071505e+06 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,3.00000000000000027929e-04 with 64 bits of precision,4.31792187086382317511e+06 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.99999999999999982479e-04 with 64 bits of precision,4.31792187097366632361e+06 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.0000000000000004545e-04 with 64 bits of precision,5.60950698705042773981e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,5.60950698705042773981e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,5.60950698705263512275e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,6.93198538706934278307e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,6.93198538707044795519e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,6.93198538707158560355e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,6.93198538707281200332e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,6.93198538707422067746e+07 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,8.74717937870913309744e+08 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,1.13584765387081276218e+09 with 64 bits of precision]
Real[2.49999999999999972244e-01 with 64 bits of precision,1.81635632001340197039e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,1.13584765387082960748e+09 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,5.01629982656149808438e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,5.01780214812600509899e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,5.01962600320774635781e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,6.922234235929909172e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,6.92335157337068217986e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,6.92452934187883355419e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,6.92584367133533876301e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,6.92780143877347442533e+01 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,5.67578193799431819755e+02 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,5.675893045321146414e+02 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,5.675893045321146414e+02 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,5.67590606997322194127e+02 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,5.67592041505941465263e+02 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,5.67593767598847373401e+02 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,1.87173743676446865836e+03 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,2.46224117585565403399e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,2.46224133561675024211e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,4.86772306354735123541e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,4.867723171050052159e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,4.86772330546881241453e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,4.86772330546881241453e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,4.86772334149765469888e+04 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,4.47981828928469342003e+05 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,4.47981829155447496703e+05 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,9.42201554446028044595e+05 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,1.34150615010606841111e+06 with 64 bits of precision]
Real[3.67286029574068473291e-01 with 64 bits of precision,2.66848920427795455179e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,1.34150615020650585802e+06 with 64 bits of precision]
